"Plot Title: 9724974"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °F (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974)","Coupler Attached (LGR S/N: 9724974)","Host Connected (LGR S/N: 9724974)","End Of File (LGR S/N: 9724974)"
16462,07/04/12 04:00:00  AM,39.267,37.081,,,,
16463,07/04/12 05:00:00  AM,39.924,37.369,,,,
16464,07/04/12 06:00:00  AM,39.407,37.893,,,,
16465,07/04/12 07:00:00  AM,40.064,39.407,,,,
16466,07/04/12 08:00:00  AM,42.156,41.693,,,,
16467,07/04/12 09:00:00  AM,42.984,44.310,,,,
16468,07/04/12 10:00:00  AM,44.627,46.886,,,,
16469,07/04/12 11:00:00  AM,45.082,48.493,,,,
16470,07/04/12 12:00:00  PM,46.166,50.268,,,,
16471,07/04/12 01:00:00  PM,49.604,53.515,,,,
16472,07/04/12 02:00:00  PM,50.047,57.463,,,,
16473,07/04/12 03:00:00  PM,49.825,58.798,,,,
16474,07/04/12 04:00:00  PM,50.886,61.032,,,,
16475,07/04/12 05:00:00  PM,52.203,63.219,,,,
16476,07/04/12 06:00:00  PM,45.941,58.669,,,,
16477,07/04/12 07:00:00  PM,46.076,55.949,,,,
16478,07/04/12 08:00:00  PM,45.307,52.466,,,,
16479,07/04/12 09:00:00  PM,43.488,49.338,,,,
16480,07/04/12 10:00:00  PM,40.345,44.082,,,,
16481,07/04/12 11:00:00  PM,39.220,39.877,,,,
16482,07/05/12 12:00:00  AM,38.226,37.369,,,,
16483,07/05/12 01:00:00  AM,37.609,35.830,,,,
16484,07/05/12 02:00:00  AM,37.893,35.443,,,,
16485,07/05/12 03:00:00  AM,37.989,35.200,,,,
16486,07/05/12 04:00:00  AM,37.751,35.200,,,,
16487,07/05/12 05:00:00  AM,37.751,35.830,,,,
16488,07/05/12 06:00:00  AM,37.179,35.541,,,,
16489,07/05/12 07:00:00  AM,38.795,35.541,,,,
16490,07/05/12 08:00:00  AM,41.416,38.322,,,,
16491,07/05/12 09:00:00  AM,41.740,43.396,,,,
16492,07/05/12 10:00:00  AM,43.945,44.355,,,,
16493,07/05/12 11:00:00  AM,48.137,50.664,,,,
16494,07/05/12 12:00:00  PM,49.516,55.429,,,,
16495,07/05/12 01:00:00  PM,50.886,59.229,,,,
16496,07/05/12 02:00:00  PM,51.852,61.977,,,,
16497,07/05/12 03:00:00  PM,52.423,61.119,,,,
16498,07/05/12 04:00:00  PM,51.940,63.862,,,,
16499,07/05/12 05:00:00  PM,51.458,65.829,,,,
16500,07/05/12 06:00:00  PM,53.166,63.689,,,,
16501,07/05/12 07:00:00  PM,48.850,60.948,,,,
16502,07/05/12 08:00:00  PM,46.076,52.903,,,,
16503,07/05/12 09:00:00  PM,43.990,48.672,,,,
16504,07/05/12 10:00:00  PM,42.616,44.263,,,,
16505,07/05/12 11:00:00  PM,41.648,41.508,,,,
16506,07/06/12 12:00:00  AM,40.438,39.407,,,,
16507,07/06/12 01:00:00  AM,39.783,37.942,,,,
16508,07/06/12 02:00:00  AM,39.360,36.795,,,,
16509,07/06/12 03:00:00  AM,38.984,35.492,,,,
16510,07/06/12 04:00:00  AM,38.842,34.957,,,,
16511,07/06/12 05:00:00  AM,39.454,35.249,,,,
16512,07/06/12 06:00:00  AM,39.454,35.879,,,,
16513,07/06/12 07:00:00  AM,41.369,36.891,,,,
16514,07/06/12 08:00:00  AM,44.991,39.549,,,,
16515,07/06/12 09:00:00  AM,46.436,45.127,,,,
16516,07/06/12 10:00:00  AM,48.672,47.289,,,,
16517,07/06/12 11:00:00  AM,50.709,53.166,,,,
16518,07/06/12 12:00:00  PM,53.166,57.679,,,,
16519,07/06/12 01:00:00  PM,54.169,61.248,,,,
16520,07/06/12 02:00:00  PM,55.949,63.604,,,,
16521,07/06/12 03:00:00  PM,56.251,64.803,,,,
16522,07/06/12 04:00:00  PM,58.239,66.943,,,,
16523,07/06/12 05:00:00  PM,57.506,67.372,,,,
16524,07/06/12 06:00:00  PM,55.863,63.819,,,,
16525,07/06/12 07:00:00  PM,54.909,62.577,,,,
16526,07/06/12 08:00:00  PM,54.516,59.272,,,,
16527,07/06/12 09:00:00  PM,52.729,55.213,,,,
16528,07/06/12 10:00:00  PM,51.062,50.974,,,,
16529,07/06/12 11:00:00  PM,49.870,47.736,,,,
16530,07/07/12 12:00:00  AM,49.649,45.896,,,,
16531,07/07/12 01:00:00  AM,51.237,45.307,,,,
16532,07/07/12 02:00:00  AM,50.445,44.400,,,,
16533,07/07/12 03:00:00  AM,51.148,44.037,,,,
16534,07/07/12 04:00:00  AM,50.621,43.900,,,,
16535,07/07/12 05:00:00  AM,46.166,43.671,,,,
16536,07/07/12 06:00:00  AM,45.444,43.671,,,,
16537,07/07/12 07:00:00  AM,45.806,44.809,,,,
16538,07/07/12 08:00:00  AM,46.256,46.301,,,,
16539,07/07/12 09:00:00  AM,44.263,48.094,,,,
16540,07/07/12 10:00:00  AM,42.708,47.019,,,,
16541,07/07/12 11:00:00  AM,42.984,47.602,,,,
16542,07/07/12 12:00:00  PM,42.247,47.781,,,,
16543,07/07/12 01:00:00  PM,46.931,51.325,,,,
16544,07/07/12 02:00:00  PM,48.094,54.473,,,,
16545,07/07/12 03:00:00  PM,50.002,57.592,,,,
16546,07/07/12 04:00:00  PM,52.378,60.604,,,,
16547,07/07/12 05:00:00  PM,51.852,61.162,,,,
16548,07/07/12 06:00:00  PM,52.597,65.658,,,,
16549,07/07/12 07:00:00  PM,46.571,57.636,,,,
16550,07/07/12 08:00:00  PM,47.289,50.621,,,,
16551,07/07/12 09:00:00  PM,44.173,50.356,,,,
16552,07/07/12 10:00:00  PM,42.984,47.244,,,,
16553,07/07/12 11:00:00  PM,41.277,42.341,,,,
16554,07/08/12 12:00:00  AM,40.905,39.549,,,,
16555,07/08/12 01:00:00  AM,40.764,38.037,,,,
16556,07/08/12 02:00:00  AM,40.811,36.891,,,,
16557,07/08/12 03:00:00  AM,39.643,35.928,,,,
16558,07/08/12 04:00:00  AM,40.111,35.055,,,,
16559,07/08/12 05:00:00  AM,39.877,34.957,,,,
16560,07/08/12 06:00:00  AM,40.951,35.976,,,,
16561,07/08/12 07:00:00  AM,41.648,38.368,,,,
16562,07/08/12 08:00:00  AM,44.218,40.298,,,,
16563,07/08/12 09:00:00  AM,44.719,45.172,,,,
16564,07/08/12 10:00:00  AM,45.669,50.533,,,,
16565,07/08/12 11:00:00  AM,48.049,54.561,,,,
16566,07/08/12 12:00:00  PM,49.561,58.023,,,,
16567,07/08/12 01:00:00  PM,51.895,61.205,,,,
16568,07/08/12 02:00:00  PM,52.729,64.760,,,,
16569,07/08/12 03:00:00  PM,54.473,64.803,,,,
16570,07/08/12 04:00:00  PM,50.886,63.090,,,,
16571,07/08/12 05:00:00  PM,51.148,59.358,,,,
16572,07/08/12 06:00:00  PM,52.378,62.276,,,,
16573,07/08/12 07:00:00  PM,48.762,57.160,,,,
16574,07/08/12 08:00:00  PM,51.413,57.592,,,,
16575,07/08/12 09:00:00  PM,47.109,55.342,,,,
16576,07/08/12 10:00:00  PM,44.809,49.383,,,,
16577,07/08/12 11:00:00  PM,43.214,43.853,,,,
16578,07/09/12 12:00:00  AM,43.716,40.998,,,,
16579,07/09/12 01:00:00  AM,43.259,39.690,,,,
16580,07/09/12 02:00:00  AM,42.708,38.606,,,,
16581,07/09/12 03:00:00  AM,42.800,37.609,,,,
16582,07/09/12 04:00:00  AM,43.167,38.226,,,,
16583,07/09/12 05:00:00  AM,43.306,38.889,,,,
16584,07/09/12 06:00:00  AM,43.990,40.298,,,,
16585,07/09/12 07:00:00  AM,44.355,42.525,,,,
16586,07/09/12 08:00:00  AM,46.481,46.616,,,,
16587,07/09/12 09:00:00  AM,47.019,50.092,,,,
16588,07/09/12 10:00:00  AM,48.805,53.515,,,,
16589,07/09/12 11:00:00  AM,50.047,57.160,,,,
16590,07/09/12 12:00:00  PM,51.413,59.529,,,,
16591,07/09/12 01:00:00  PM,50.974,60.604,,,,
16592,07/09/12 02:00:00  PM,50.180,58.971,,,,
16593,07/09/12 03:00:00  PM,49.870,57.506,,,,
16594,07/09/12 04:00:00  PM,48.405,54.995,,,,
16595,07/09/12 05:00:00  PM,45.761,52.641,,,,
16596,07/09/12 06:00:00  PM,44.218,49.338,,,,
16597,07/09/12 07:00:00  PM,44.037,47.557,,,,
16598,07/09/12 08:00:00  PM,43.075,45.714,,,,
16599,07/09/12 09:00:00  PM,42.386,44.263,,,,
16600,07/09/12 10:00:00  PM,41.878,43.030,,,,
16601,07/09/12 11:00:00  PM,41.601,42.247,,,,
16602,07/10/12 12:00:00  AM,42.202,41.878,,,,
16603,07/10/12 01:00:00  AM,41.787,41.508,,,,
16604,07/10/12 02:00:00  AM,41.137,41.508,,,,
16605,07/10/12 03:00:00  AM,39.830,40.811,,,,
16606,07/10/12 04:00:00  AM,38.131,39.454,,,,
16607,07/10/12 05:00:00  AM,37.416,38.179,,,,
16608,07/10/12 06:00:00  AM,37.274,37.513,,,,
16609,07/10/12 07:00:00  AM,37.798,36.603,,,,
16610,07/10/12 08:00:00  AM,39.124,37.179,,,,
16611,07/10/12 09:00:00  AM,38.511,40.532,,,,
16612,07/10/12 10:00:00  AM,40.532,42.341,,,,
16613,07/10/12 11:00:00  AM,39.970,45.354,,,,
16614,07/10/12 12:00:00  PM,40.251,45.761,,,,
16615,07/10/12 01:00:00  PM,40.298,45.444,,,,
16616,07/10/12 02:00:00  PM,40.951,43.990,,,,
16617,07/10/12 03:00:00  PM,41.137,44.809,,,,
16618,07/10/12 04:00:00  PM,41.416,44.901,,,,
16619,07/10/12 05:00:00  PM,45.624,49.914,,,,
16620,07/10/12 06:00:00  PM,42.341,46.886,,,,
16621,07/10/12 07:00:00  PM,39.549,45.036,,,,
16622,07/10/12 08:00:00  PM,38.937,41.322,,,,
16623,07/10/12 09:00:00  PM,38.226,39.173,,,,
16624,07/10/12 10:00:00  PM,37.560,36.842,,,,
16625,07/10/12 11:00:00  PM,36.266,35.443,,,,
16626,07/11/12 12:00:00  AM,35.830,34.468,,,,
16627,07/11/12 01:00:00  AM,35.055,33.879,,,,
16628,07/11/12 02:00:00  AM,35.006,33.138,,,,
16629,07/11/12 03:00:00  AM,34.907,32.990,,,,
16630,07/11/12 04:00:00  AM,34.468,32.691,,,,
16631,07/11/12 05:00:00  AM,34.664,32.392,,,,
16632,07/11/12 06:00:00  AM,34.713,32.491,,,,
16633,07/11/12 07:00:00  AM,35.589,32.392,,,,
16634,07/11/12 08:00:00  AM,37.656,33.584,,,,
16635,07/11/12 09:00:00  AM,39.736,37.751,,,,
16636,07/11/12 10:00:00  AM,41.369,38.464,,,,
16637,07/11/12 11:00:00  AM,43.534,43.808,,,,
16638,07/11/12 12:00:00  PM,44.901,47.199,,,,
16639,07/11/12 01:00:00  PM,45.579,50.180,,,,
16640,07/11/12 02:00:00  PM,48.137,53.341,,,,
16641,07/11/12 03:00:00  PM,49.471,54.473,,,,
16642,07/11/12 04:00:00  PM,51.501,56.295,,,,
16643,07/11/12 05:00:00  PM,47.512,58.109,,,,
16644,07/11/12 06:00:00  PM,50.576,60.433,,,,
16645,07/11/12 07:00:00  PM,48.805,60.260,,,,
16646,07/11/12 08:00:00  PM,47.334,60.174,,,,
16647,07/11/12 09:00:00  PM,45.354,55.819,,,,
16648,07/11/12 10:00:00  PM,41.554,49.561,,,,
16649,07/11/12 11:00:00  PM,39.830,42.616,,,,
16650,07/12/12 12:00:00  AM,38.464,38.179,,,,
16651,07/12/12 01:00:00  AM,38.226,35.830,,,,
16652,07/12/12 02:00:00  AM,37.321,34.664,,,,
16653,07/12/12 03:00:00  AM,36.795,33.287,,,,
16654,07/12/12 04:00:00  AM,37.035,32.841,,,,
16655,07/12/12 05:00:00  AM,39.173,32.742,,,,
16656,07/12/12 06:00:00  AM,37.081,32.691,,,,
16657,07/12/12 07:00:00  AM,36.842,32.542,,,,
16658,07/12/12 08:00:00  AM,44.263,32.542,,,,
16659,07/12/12 09:00:00  AM,46.796,36.747,,,,
16660,07/12/12 10:00:00  AM,49.028,42.847,,,,
16661,07/12/12 11:00:00  AM,53.602,50.268,,,,
16662,07/12/12 12:00:00  PM,53.865,56.295,,,,
16663,07/12/12 01:00:00  PM,56.901,59.830,,,,
16664,07/12/12 02:00:00  PM,57.636,62.661,,,,
16665,07/12/12 03:00:00  PM,56.858,63.433,,,,
16666,07/12/12 04:00:00  PM,55.602,60.733,,,,
16667,07/12/12 05:00:00  PM,54.169,58.712,,,,
16668,07/12/12 06:00:00  PM,53.515,58.282,,,,
16669,07/12/12 07:00:00  PM,51.237,55.558,,,,
16670,07/12/12 08:00:00  PM,49.825,51.589,,,,
16671,07/12/12 09:00:00  PM,48.583,48.450,,,,
16672,07/12/12 10:00:00  PM,47.289,45.896,,,,
16673,07/12/12 11:00:00  PM,45.579,43.808,,,,
16674,07/13/12 12:00:00  AM,47.244,42.341,,,,
16675,07/13/12 01:00:00  AM,47.422,41.970,,,,
16676,07/13/12 02:00:00  AM,47.914,42.847,,,,
16677,07/13/12 03:00:00  AM,47.244,42.939,,,,
16678,07/13/12 04:00:00  AM,46.346,42.800,,,,
16679,07/13/12 05:00:00  AM,47.244,42.939,,,,
16680,07/13/12 06:00:00  AM,47.959,43.167,,,,
16681,07/13/12 07:00:00  AM,47.826,44.263,,,,
16682,07/13/12 08:00:00  AM,49.516,45.896,,,,
16683,07/13/12 09:00:00  AM,49.028,46.706,,,,
16684,07/13/12 10:00:00  AM,51.413,49.073,,,,
16685,07/13/12 11:00:00  AM,52.817,54.430,,,,
16686,07/13/12 12:00:00  PM,51.721,56.988,,,,
16687,07/13/12 01:00:00  PM,54.300,55.992,,,,
16688,07/13/12 02:00:00  PM,53.951,56.122,,,,
16689,07/13/12 03:00:00  PM,52.992,56.295,,,,
16690,07/13/12 04:00:00  PM,52.115,55.602,,,,
16691,07/13/12 05:00:00  PM,52.729,54.037,,,,
16692,07/13/12 06:00:00  PM,51.678,54.561,,,,
16693,07/13/12 07:00:00  PM,53.515,55.081,,,,
16694,07/13/12 08:00:00  PM,49.204,53.690,,,,
16695,07/13/12 09:00:00  PM,47.244,49.204,,,,
16696,07/13/12 10:00:00  PM,46.526,46.166,,,,
16697,07/13/12 11:00:00  PM,46.391,43.488,,,,
16698,07/14/12 12:00:00  AM,45.896,43.259,,,,
16699,07/14/12 01:00:00  AM,45.172,42.939,,,,
16700,07/14/12 02:00:00  AM,45.172,42.708,,,,
16701,07/14/12 03:00:00  AM,45.127,42.478,,,,
16702,07/14/12 04:00:00  AM,44.627,42.109,,,,
16703,07/14/12 05:00:00  AM,43.716,41.416,,,,
16704,07/14/12 06:00:00  AM,44.991,42.708,,,,
16705,07/14/12 07:00:00  AM,44.537,44.809,,,,
16706,07/14/12 08:00:00  AM,45.217,46.796,,,,
16707,07/14/12 09:00:00  AM,48.227,49.294,,,,
16708,07/14/12 10:00:00  AM,48.938,53.865,,,,
16709,07/14/12 11:00:00  AM,51.413,57.592,,,,
16710,07/14/12 12:00:00  PM,53.776,60.260,,,,
16711,07/14/12 01:00:00  PM,54.037,63.090,,,,
16712,07/14/12 02:00:00  PM,54.212,65.658,,,,
16713,07/14/12 03:00:00  PM,57.247,66.600,,,,
16714,07/14/12 04:00:00  PM,57.420,66.258,,,,
16715,07/14/12 05:00:00  PM,56.944,67.798,,,,
16716,07/14/12 06:00:00  PM,57.765,68.142,,,,
16717,07/14/12 07:00:00  PM,59.659,69.901,,,,
16718,07/14/12 08:00:00  PM,59.056,68.443,,,,
16719,07/14/12 09:00:00  PM,58.626,64.418,,,,
16720,07/14/12 10:00:00  PM,53.776,57.376,,,,
16721,07/14/12 11:00:00  PM,53.121,51.105,,,,
16722,07/15/12 12:00:00  AM,53.472,47.871,,,,
16723,07/15/12 01:00:00  AM,52.817,46.436,,,,
16724,07/15/12 02:00:00  AM,52.466,45.534,,,,
16725,07/15/12 03:00:00  AM,51.895,44.946,,,,
16726,07/15/12 04:00:00  AM,52.509,45.036,,,,
16727,07/15/12 05:00:00  AM,52.029,45.262,,,,
16728,07/15/12 06:00:00  AM,51.940,46.256,,,,
16729,07/15/12 07:00:00  AM,51.721,47.512,,,,
16730,07/15/12 08:00:00  AM,54.777,49.294,,,,
16731,07/15/12 09:00:00  AM,54.604,53.427,,,,
16732,07/15/12 10:00:00  AM,56.642,54.561,,,,
16733,07/15/12 11:00:00  AM,55.863,57.636,,,,
16734,07/15/12 12:00:00  PM,57.074,57.765,,,,
16735,07/15/12 01:00:00  PM,61.032,60.003,,,,
16736,07/15/12 02:00:00  PM,60.861,59.572,,,,
16737,07/15/12 03:00:00  PM,64.332,61.547,,,,
16738,07/15/12 04:00:00  PM,63.604,64.888,,,,
16739,07/15/12 05:00:00  PM,63.433,67.413,,,,
16740,07/15/12 06:00:00  PM,59.229,64.845,,,,
16741,07/15/12 07:00:00  PM,56.815,58.885,,,,
16742,07/15/12 08:00:00  PM,53.427,54.604,,,,
16743,07/15/12 09:00:00  PM,51.721,51.282,,,,
16744,07/15/12 10:00:00  PM,50.929,49.204,,,,
16745,07/15/12 11:00:00  PM,50.002,47.736,,,,
16746,07/16/12 12:00:00  AM,49.737,46.661,,,,
16747,07/16/12 01:00:00  AM,50.002,46.166,,,,
16748,07/16/12 02:00:00  AM,49.249,45.624,,,,
16749,07/16/12 03:00:00  AM,48.049,44.946,,,,
16750,07/16/12 04:00:00  AM,46.751,44.218,,,,
16751,07/16/12 05:00:00  AM,45.172,43.534,,,,
16752,07/16/12 06:00:00  AM,43.808,41.416,,,,
16753,07/16/12 07:00:00  AM,45.669,41.043,,,,
16754,07/16/12 08:00:00  AM,46.841,42.939,,,,
16755,07/16/12 09:00:00  AM,49.249,46.436,,,,
16756,07/16/12 10:00:00  AM,47.019,48.360,,,,
16757,07/16/12 11:00:00  AM,50.223,52.378,,,,
16758,07/16/12 12:00:00  PM,52.686,57.031,,,,
16759,07/16/12 01:00:00  PM,51.148,59.830,,,,
16760,07/16/12 02:00:00  PM,50.533,59.659,,,,
16761,07/16/12 03:00:00  PM,51.809,60.604,,,,
16762,07/16/12 04:00:00  PM,53.559,61.891,,,,
16763,07/16/12 05:00:00  PM,50.886,61.032,,,,
16764,07/16/12 06:00:00  PM,52.072,61.075,,,,
16765,07/16/12 07:00:00  PM,49.959,58.498,,,,
16766,07/16/12 08:00:00  PM,51.148,58.066,,,,
16767,07/16/12 09:00:00  PM,47.422,53.298,,,,
16768,07/16/12 10:00:00  PM,47.019,49.959,,,,
16769,07/16/12 11:00:00  PM,45.624,46.974,,,,
16770,07/17/12 12:00:00  AM,43.351,44.856,,,,
16771,07/17/12 01:00:00  AM,43.030,42.247,,,,
16772,07/17/12 02:00:00  AM,43.075,39.783,,,,
16773,07/17/12 03:00:00  AM,43.488,38.084,,,,
16774,07/17/12 04:00:00  AM,43.351,38.322,,,,
16775,07/17/12 05:00:00  AM,42.663,39.549,,,,
16776,07/17/12 06:00:00  AM,43.853,40.905,,,,
16777,07/17/12 07:00:00  AM,44.445,43.075,,,,
16778,07/17/12 08:00:00  AM,44.582,45.082,,,,
16779,07/17/12 09:00:00  AM,45.806,48.583,,,,
16780,07/17/12 10:00:00  AM,47.691,52.291,,,,
16781,07/17/12 11:00:00  AM,47.871,55.081,,,,
16782,07/17/12 12:00:00  PM,50.886,58.109,,,,
16783,07/17/12 01:00:00  PM,51.940,60.346,,,,
16784,07/17/12 02:00:00  PM,52.115,63.005,,,,
16785,07/17/12 03:00:00  PM,53.908,62.191,,,,
16786,07/17/12 04:00:00  PM,56.165,66.600,,,,
16787,07/17/12 05:00:00  PM,51.458,65.017,,,,
16788,07/17/12 06:00:00  PM,49.782,64.033,,,,
16789,07/17/12 07:00:00  PM,49.825,59.315,,,,
16790,07/17/12 08:00:00  PM,50.488,59.056,,,,
16791,07/17/12 09:00:00  PM,48.137,54.909,,,,
16792,07/17/12 10:00:00  PM,47.512,51.325,,,,
16793,07/17/12 11:00:00  PM,45.941,46.931,,,,
16794,07/18/12 12:00:00  AM,46.436,45.896,,,,
16795,07/18/12 01:00:00  AM,46.121,45.354,,,,
16796,07/18/12 02:00:00  AM,45.399,45.172,,,,
16797,07/18/12 03:00:00  AM,45.127,44.946,,,,
16798,07/18/12 04:00:00  AM,44.674,44.445,,,,
16799,07/18/12 05:00:00  AM,44.901,44.263,,,,
16800,07/18/12 06:00:00  AM,44.627,44.946,,,,
16801,07/18/12 07:00:00  AM,45.534,46.121,,,,
16802,07/18/12 08:00:00  AM,46.166,48.137,,,,
16803,07/18/12 09:00:00  AM,47.154,50.576,,,,
16804,07/18/12 10:00:00  AM,47.647,53.121,,,,
16805,07/18/12 11:00:00  AM,49.383,56.165,,,,
16806,07/18/12 12:00:00  PM,52.029,59.659,,,,
16807,07/18/12 01:00:00  PM,52.115,61.290,,,,
16808,07/18/12 02:00:00  PM,56.685,64.459,,,,
16809,07/18/12 03:00:00  PM,56.599,64.332,,,,
16810,07/18/12 04:00:00  PM,57.247,64.974,,,,
16811,07/18/12 05:00:00  PM,60.433,68.828,,,,
16812,07/18/12 06:00:00  PM,56.944,68.227,,,,
16813,07/18/12 07:00:00  PM,57.074,67.372,,,,
16814,07/18/12 08:00:00  PM,58.109,66.344,,,,
16815,07/18/12 09:00:00  PM,57.031,61.761,,,,
16816,07/18/12 10:00:00  PM,54.387,56.858,,,,
16817,07/18/12 11:00:00  PM,52.378,50.445,,,,
16818,07/19/12 12:00:00  AM,51.721,45.986,,,,
16819,07/19/12 01:00:00  AM,51.984,43.488,,,,
16820,07/19/12 02:00:00  AM,50.841,41.693,,,,
16821,07/19/12 03:00:00  AM,50.445,41.322,,,,
16822,07/19/12 04:00:00  AM,49.028,40.158,,,,
16823,07/19/12 05:00:00  AM,49.649,40.392,,,,
16824,07/19/12 06:00:00  AM,51.105,41.970,,,,
16825,07/19/12 07:00:00  AM,50.576,43.671,,,,
16826,07/19/12 08:00:00  AM,52.509,44.355,,,,
16827,07/19/12 09:00:00  AM,51.940,49.959,,,,
16828,07/19/12 10:00:00  AM,55.386,53.078,,,,
16829,07/19/12 11:00:00  AM,55.515,57.247,,,,
16830,07/19/12 12:00:00  PM,59.401,59.830,,,,
16831,07/19/12 01:00:00  PM,60.733,61.290,,,,
16832,07/19/12 02:00:00  PM,61.032,63.990,,,,
16833,07/19/12 03:00:00  PM,63.176,65.530,,,,
16834,07/19/12 04:00:00  PM,64.845,67.028,,,,
16835,07/19/12 05:00:00  PM,66.472,69.858,,,,
16836,07/19/12 06:00:00  PM,67.757,72.869,,,,
16837,07/19/12 07:00:00  PM,68.742,74.077,,,,
16838,07/19/12 08:00:00  PM,66.173,73.040,,,,
16839,07/19/12 09:00:00  PM,63.347,69.557,,,,
16840,07/19/12 10:00:00  PM,58.928,61.804,,,,
16841,07/19/12 11:00:00  PM,58.066,56.122,,,,
16842,07/20/12 12:00:00  AM,56.728,53.078,,,,
16843,07/20/12 01:00:00  AM,56.165,51.017,,,,
16844,07/20/12 02:00:00  AM,55.256,49.561,,,,
16845,07/20/12 03:00:00  AM,54.430,48.983,,,,
16846,07/20/12 04:00:00  AM,53.078,47.826,,,,
16847,07/20/12 05:00:00  AM,52.641,46.974,,,,
16848,07/20/12 06:00:00  AM,52.817,47.691,,,,
16849,07/20/12 07:00:00  AM,52.291,48.805,,,,
16850,07/20/12 08:00:00  AM,54.561,51.940,,,,
16851,07/20/12 09:00:00  AM,56.035,55.863,,,,
16852,07/20/12 10:00:00  AM,56.469,57.420,,,,
16853,07/20/12 11:00:00  AM,58.669,61.590,,,,
16854,07/20/12 12:00:00  PM,62.490,64.332,,,,
16855,07/20/12 01:00:00  PM,63.347,64.546,,,,
16856,07/20/12 02:00:00  PM,63.133,67.158,,,,
16857,07/20/12 03:00:00  PM,65.359,69.343,,,,
16858,07/20/12 04:00:00  PM,67.114,71.834,,,,
16859,07/20/12 05:00:00  PM,63.903,69.343,,,,
16860,07/20/12 06:00:00  PM,64.375,70.072,,,,
16861,07/20/12 07:00:00  PM,64.974,69.985,,,,
16862,07/20/12 08:00:00  PM,62.105,66.258,,,,
16863,07/20/12 09:00:00  PM,57.765,59.572,,,,
16864,07/20/12 10:00:00  PM,56.295,54.865,,,,
16865,07/20/12 11:00:00  PM,55.213,50.929,,,,
16866,07/21/12 12:00:00  AM,54.037,48.583,,,,
16867,07/21/12 01:00:00  AM,53.515,47.244,,,,
16868,07/21/12 02:00:00  AM,53.298,46.796,,,,
16869,07/21/12 03:00:00  AM,52.378,45.851,,,,
16870,07/21/12 04:00:00  AM,51.193,44.218,,,,
16871,07/21/12 05:00:00  AM,51.940,42.294,,,,
16872,07/21/12 06:00:00  AM,51.895,41.787,,,,
16873,07/21/12 07:00:00  AM,51.237,41.740,,,,
16874,07/21/12 08:00:00  AM,55.733,42.341,,,,
16875,07/21/12 09:00:00  AM,56.642,48.762,,,,
16876,07/21/12 10:00:00  AM,58.842,52.947,,,,
16877,07/21/12 11:00:00  AM,60.003,59.185,,,,
16878,07/21/12 12:00:00  PM,62.276,63.390,,,,
16879,07/21/12 01:00:00  PM,65.273,67.500,,,,
16880,07/21/12 02:00:00  PM,67.158,70.459,,,,
16881,07/21/12 03:00:00  PM,66.385,70.029,,,,
16882,07/21/12 04:00:00  PM,66.600,72.264,,,,
16883,07/21/12 05:00:00  PM,63.862,73.040,,,,
16884,07/21/12 06:00:00  PM,62.962,70.459,,,,
16885,07/21/12 07:00:00  PM,60.174,66.772,,,,
16886,07/21/12 08:00:00  PM,57.160,63.304,,,,
16887,07/21/12 09:00:00  PM,54.300,58.066,,,,
16888,07/21/12 10:00:00  PM,51.764,52.860,,,,
16889,07/21/12 11:00:00  PM,50.180,49.561,,,,
16890,07/22/12 12:00:00  AM,49.116,47.557,,,,
16891,07/22/12 01:00:00  AM,48.628,46.301,,,,
16892,07/22/12 02:00:00  AM,48.049,45.354,,,,
16893,07/22/12 03:00:00  AM,46.886,44.719,,,,
16894,07/22/12 04:00:00  AM,46.886,43.716,,,,
16895,07/22/12 05:00:00  AM,46.391,43.214,,,,
16896,07/22/12 06:00:00  AM,46.391,43.167,,,,
16897,07/22/12 07:00:00  AM,46.256,43.396,,,,
16898,07/22/12 08:00:00  AM,49.294,44.173,,,,
16899,07/22/12 09:00:00  AM,50.268,48.450,,,,
16900,07/22/12 10:00:00  AM,53.908,51.721,,,,
16901,07/22/12 11:00:00  AM,57.074,57.722,,,,
16902,07/22/12 12:00:00  PM,58.541,62.105,,,,
16903,07/22/12 01:00:00  PM,61.977,65.872,,,,
16904,07/22/12 02:00:00  PM,63.689,68.828,,,,
16905,07/22/12 03:00:00  PM,66.857,69.085,,,,
16906,07/22/12 04:00:00  PM,68.400,72.050,,,,
16907,07/22/12 05:00:00  PM,67.971,73.774,,,,
16908,07/22/12 06:00:00  PM,67.586,74.034,,,,
16909,07/22/12 07:00:00  PM,65.615,71.060,,,,
16910,07/22/12 08:00:00  PM,63.604,67.372,,,,
16911,07/22/12 09:00:00  PM,59.916,61.462,,,,
16912,07/22/12 10:00:00  PM,56.383,55.168,,,,
16913,07/22/12 11:00:00  PM,54.212,51.678,,,,
16914,07/23/12 12:00:00  AM,54.648,49.649,,,,
16915,07/23/12 01:00:00  AM,51.501,48.049,,,,
16916,07/23/12 02:00:00  AM,50.752,47.512,,,,
16917,07/23/12 03:00:00  AM,50.268,46.751,,,,
16918,07/23/12 04:00:00  AM,49.561,46.436,,,,
16919,07/23/12 05:00:00  AM,50.092,46.166,,,,
16920,07/23/12 06:00:00  AM,49.737,47.244,,,,
16921,07/23/12 07:00:00  AM,49.471,47.244,,,,
