"Plot Title: 9724974"
"#","Date","Time, GMT-07:00","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Temp, °C (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Detached (LGR S/N: 9724974, SEN S/N: 9724974)","Coupler Attached (LGR S/N: 9724974, SEN S/N: 9724974)","Host Connected (LGR S/N: 9724974, SEN S/N: 9724974)","End Of File (LGR S/N: 9724974, SEN S/N: 9724974)"
15122,05/09/12,08:00:00 AM,-3.479,-0.032,,,,
15123,05/09/12,09:00:00 AM,-2.918,-0.032,,,,
15124,05/09/12,10:00:00 AM,-1.871,-0.060,,,,
15125,05/09/12,11:00:00 AM,-1.413,-0.060,,,,
15126,05/09/12,12:00:00 PM,-0.563,-0.060,,,,
15127,05/09/12,01:00:00 PM,-0.648,-0.060,,,,
15128,05/09/12,02:00:00 PM,-0.032,-0.060,,,,
15129,05/09/12,03:00:00 PM,-0.451,-0.060,,,,
15130,05/09/12,04:00:00 PM,-0.283,-0.088,,,,
15131,05/09/12,05:00:00 PM,-0.339,-0.088,,,,
15132,05/09/12,06:00:00 PM,-0.902,-0.088,,,,
15133,05/09/12,07:00:00 PM,-1.584,-0.116,,,,
15134,05/09/12,08:00:00 PM,-0.817,-0.116,,,,
15135,05/09/12,09:00:00 PM,-2.859,-0.116,,,,
15136,05/09/12,10:00:00 PM,-3.065,-0.116,,,,
15137,05/09/12,11:00:00 PM,-3.657,-0.143,,,,
15138,05/10/12,12:00:00 AM,-3.538,-0.143,,,,
15139,05/10/12,01:00:00 AM,-3.390,-0.143,,,,
15140,05/10/12,02:00:00 AM,-3.627,-0.171,,,,
15141,05/10/12,03:00:00 AM,-3.986,-0.171,,,,
15142,05/10/12,04:00:00 AM,-4.167,-0.171,,,,
15143,05/10/12,05:00:00 AM,-3.896,-0.199,,,,
15144,05/10/12,06:00:00 AM,-3.124,-0.199,,,,
15145,05/10/12,07:00:00 AM,-3.183,-0.227,,,,
15146,05/10/12,08:00:00 AM,-3.390,-0.227,,,,
15147,05/10/12,09:00:00 AM,-3.124,-0.255,,,,
15148,05/10/12,10:00:00 AM,-1.871,-0.255,,,,
15149,05/10/12,11:00:00 AM,0.163,-0.283,,,,
15150,05/10/12,12:00:00 PM,0.605,-0.283,,,,
15151,05/10/12,01:00:00 PM,0.356,-0.311,,,,
15152,05/10/12,02:00:00 PM,1.126,-0.339,,,,
15153,05/10/12,03:00:00 PM,0.934,-0.339,,,,
15154,05/10/12,04:00:00 PM,0.550,-0.367,,,,
15155,05/10/12,05:00:00 PM,0.079,-0.367,,,,
15156,05/10/12,06:00:00 PM,-0.171,-0.395,,,,
15157,05/10/12,07:00:00 PM,-0.507,-0.395,,,,
15158,05/10/12,08:00:00 PM,-0.620,-0.423,,,,
15159,05/10/12,09:00:00 PM,-0.958,-0.423,,,,
15160,05/10/12,10:00:00 PM,-1.128,-0.451,,,,
15161,05/10/12,11:00:00 PM,-1.384,-0.451,,,,
15162,05/11/12,12:00:00 AM,-1.727,-0.451,,,,
15163,05/11/12,01:00:00 AM,-1.613,-0.451,,,,
15164,05/11/12,02:00:00 AM,-1.641,-0.479,,,,
15165,05/11/12,03:00:00 AM,-1.498,-0.479,,,,
15166,05/11/12,04:00:00 AM,-1.470,-0.507,,,,
15167,05/11/12,05:00:00 AM,-1.641,-0.507,,,,
15168,05/11/12,06:00:00 AM,-1.670,-0.507,,,,
15169,05/11/12,07:00:00 AM,-1.527,-0.507,,,,
15170,05/11/12,08:00:00 AM,-0.873,-0.507,,,,
15171,05/11/12,09:00:00 AM,-0.116,-0.535,,,,
15172,05/11/12,10:00:00 AM,0.467,-0.535,,,,
15173,05/11/12,11:00:00 AM,1.208,-0.535,,,,
15174,05/11/12,12:00:00 PM,1.967,-0.563,,,,
15175,05/11/12,01:00:00 PM,2.021,-0.563,,,,
15176,05/11/12,02:00:00 PM,0.577,-0.563,,,,
15177,05/11/12,03:00:00 PM,0.770,-0.563,,,,
15178,05/11/12,04:00:00 PM,0.715,-0.563,,,,
15179,05/11/12,05:00:00 PM,1.832,-0.563,,,,
15180,05/11/12,06:00:00 PM,1.724,-0.563,,,,
15181,05/11/12,07:00:00 PM,0.797,-0.591,,,,
15182,05/11/12,08:00:00 PM,0.384,-0.591,,,,
15183,05/11/12,09:00:00 PM,-0.283,-0.591,,,,
15184,05/11/12,10:00:00 PM,-0.339,-0.591,,,,
15185,05/11/12,11:00:00 PM,-0.507,-0.591,,,,
15186,05/12/12,12:00:00 AM,-0.704,-0.591,,,,
15187,05/12/12,01:00:00 AM,-0.958,-0.591,,,,
15188,05/12/12,02:00:00 AM,-0.845,-0.591,,,,
15189,05/12/12,03:00:00 AM,-0.958,-0.620,,,,
15190,05/12/12,04:00:00 AM,-1.299,-0.620,,,,
15191,05/12/12,05:00:00 AM,-1.470,-0.620,,,,
15192,05/12/12,06:00:00 AM,-0.704,-0.620,,,,
15193,05/12/12,07:00:00 AM,0.024,-0.620,,,,
15194,05/12/12,08:00:00 AM,0.218,-0.620,,,,
15195,05/12/12,09:00:00 AM,0.907,-0.620,,,,
15196,05/12/12,10:00:00 AM,1.643,-0.620,,,,
15197,05/12/12,11:00:00 AM,1.344,-0.620,,,,
15198,05/12/12,12:00:00 PM,1.643,-0.620,,,,
15199,05/12/12,01:00:00 PM,1.317,-0.620,,,,
15200,05/12/12,02:00:00 PM,0.907,-0.620,,,,
15201,05/12/12,03:00:00 PM,1.289,-0.620,,,,
15202,05/12/12,04:00:00 PM,1.153,-0.620,,,,
15203,05/12/12,05:00:00 PM,0.770,-0.620,,,,
15204,05/12/12,06:00:00 PM,0.522,-0.620,,,,
15205,05/12/12,07:00:00 PM,0.273,-0.620,,,,
15206,05/12/12,08:00:00 PM,0.163,-0.507,,,,
15207,05/12/12,09:00:00 PM,0.273,-0.479,,,,
15208,05/12/12,10:00:00 PM,-0.171,-0.451,,,,
15209,05/12/12,11:00:00 PM,-0.143,-0.451,,,,
15210,05/13/12,12:00:00 AM,-0.367,-0.451,,,,
15211,05/13/12,01:00:00 AM,-0.704,-0.451,,,,
15212,05/13/12,02:00:00 AM,-0.732,-0.451,,,,
15213,05/13/12,03:00:00 AM,-0.873,-0.451,,,,
15214,05/13/12,04:00:00 AM,-1.641,-0.479,,,,
15215,05/13/12,05:00:00 AM,-1.785,-0.479,,,,
15216,05/13/12,06:00:00 AM,-1.699,-0.479,,,,
15217,05/13/12,07:00:00 AM,-1.929,-0.479,,,,
15218,05/13/12,08:00:00 AM,-0.986,-0.479,,,,
15219,05/13/12,09:00:00 AM,-0.451,-0.507,,,,
15220,05/13/12,10:00:00 AM,-0.789,-0.507,,,,
15221,05/13/12,11:00:00 AM,-0.227,-0.507,,,,
15222,05/13/12,12:00:00 PM,0.412,-0.507,,,,
15223,05/13/12,01:00:00 PM,-0.283,-0.507,,,,
15224,05/13/12,02:00:00 PM,-0.648,-0.535,,,,
15225,05/13/12,03:00:00 PM,0.163,-0.535,,,,
15226,05/13/12,04:00:00 PM,0.934,-0.535,,,,
15227,05/13/12,05:00:00 PM,1.886,-0.535,,,,
15228,05/13/12,06:00:00 PM,-0.479,-0.563,,,,
15229,05/13/12,07:00:00 PM,0.715,-0.563,,,,
15230,05/13/12,08:00:00 PM,-1.100,-0.563,,,,
15231,05/13/12,09:00:00 PM,-2.102,-0.563,,,,
15232,05/13/12,10:00:00 PM,-2.392,-0.563,,,,
15233,05/13/12,11:00:00 PM,-2.566,-0.563,,,,
15234,05/14/12,12:00:00 AM,-3.035,-0.563,,,,
15235,05/14/12,01:00:00 AM,-3.094,-0.563,,,,
15236,05/14/12,02:00:00 AM,-3.153,-0.563,,,,
15237,05/14/12,03:00:00 AM,-3.360,-0.563,,,,
15238,05/14/12,04:00:00 AM,-3.360,-0.563,,,,
15239,05/14/12,05:00:00 AM,-3.271,-0.591,,,,
15240,05/14/12,06:00:00 AM,-3.212,-0.591,,,,
15241,05/14/12,07:00:00 AM,-2.976,-0.591,,,,
15242,05/14/12,08:00:00 AM,-1.871,-0.591,,,,
15243,05/14/12,09:00:00 AM,-0.930,-0.591,,,,
15244,05/14/12,10:00:00 AM,-0.227,-0.591,,,,
15245,05/14/12,11:00:00 AM,0.577,-0.591,,,,
15246,05/14/12,12:00:00 PM,1.507,-0.620,,,,
15247,05/14/12,01:00:00 PM,1.994,-0.620,,,,
15248,05/14/12,02:00:00 PM,2.557,-0.620,,,,
15249,05/14/12,03:00:00 PM,2.236,-0.620,,,,
15250,05/14/12,04:00:00 PM,1.697,-0.620,,,,
15251,05/14/12,05:00:00 PM,0.989,-0.620,,,,
15252,05/14/12,06:00:00 PM,0.163,-0.620,,,,
15253,05/14/12,07:00:00 PM,-0.620,-0.620,,,,
15254,05/14/12,08:00:00 PM,-0.704,-0.620,,,,
15255,05/14/12,09:00:00 PM,-1.384,-0.620,,,,
15256,05/14/12,10:00:00 PM,-2.247,-0.620,,,,
15257,05/14/12,11:00:00 PM,-2.102,-0.620,,,,
15258,05/15/12,12:00:00 AM,-2.247,-0.620,,,,
15259,05/15/12,01:00:00 AM,-2.654,-0.620,,,,
15260,05/15/12,02:00:00 AM,-2.800,-0.620,,,,
15261,05/15/12,03:00:00 AM,-3.807,-0.620,,,,
15262,05/15/12,04:00:00 AM,-4.499,-0.620,,,,
15263,05/15/12,05:00:00 AM,-4.926,-0.620,,,,
15264,05/15/12,06:00:00 AM,-5.605,-0.620,,,,
15265,05/15/12,07:00:00 AM,-5.511,-0.620,,,,
15266,05/15/12,08:00:00 AM,-4.590,-0.620,,,,
15267,05/15/12,09:00:00 AM,-3.657,-0.620,,,,
15268,05/15/12,10:00:00 AM,-1.871,-0.620,,,,
15269,05/15/12,11:00:00 AM,-1.986,-0.620,,,,
15270,05/15/12,12:00:00 PM,-1.270,-0.620,,,,
15271,05/15/12,01:00:00 PM,-0.789,-0.648,,,,
15272,05/15/12,02:00:00 PM,0.190,-0.648,,,,
15273,05/15/12,03:00:00 PM,-1.470,-0.648,,,,
15274,05/15/12,04:00:00 PM,-1.128,-0.648,,,,
15275,05/15/12,05:00:00 PM,-0.283,-0.648,,,,
15276,05/15/12,06:00:00 PM,0.797,-0.648,,,,
15277,05/15/12,07:00:00 PM,0.577,-0.648,,,,
15278,05/15/12,08:00:00 PM,-0.143,-0.648,,,,
15279,05/15/12,09:00:00 PM,-3.301,-0.648,,,,
15280,05/15/12,10:00:00 PM,-3.896,-0.676,,,,
15281,05/15/12,11:00:00 PM,-4.197,-0.676,,,,
15282,05/16/12,12:00:00 AM,-4.257,-0.676,,,,
15283,05/16/12,01:00:00 AM,-4.167,-0.676,,,,
15284,05/16/12,02:00:00 AM,-4.016,-0.676,,,,
15285,05/16/12,03:00:00 AM,-5.049,-0.676,,,,
15286,05/16/12,04:00:00 AM,-5.511,-0.676,,,,
15287,05/16/12,05:00:00 AM,-5.049,-0.676,,,,
15288,05/16/12,06:00:00 AM,-4.348,-0.676,,,,
15289,05/16/12,07:00:00 AM,-4.804,-0.676,,,,
15290,05/16/12,08:00:00 AM,-4.287,-0.676,,,,
15291,05/16/12,09:00:00 AM,-3.627,-0.676,,,,
15292,05/16/12,10:00:00 AM,-2.947,-0.676,,,,
15293,05/16/12,11:00:00 AM,-2.918,-0.676,,,,
15294,05/16/12,12:00:00 PM,-2.654,-0.676,,,,
15295,05/16/12,01:00:00 PM,-2.218,-0.676,,,,
15296,05/16/12,02:00:00 PM,-1.470,-0.676,,,,
15297,05/16/12,03:00:00 PM,-0.620,-0.676,,,,
15298,05/16/12,04:00:00 PM,-0.591,-0.704,,,,
15299,05/16/12,05:00:00 PM,-0.255,-0.704,,,,
15300,05/16/12,06:00:00 PM,-0.451,-0.704,,,,
15301,05/16/12,07:00:00 PM,-0.451,-0.704,,,,
15302,05/16/12,08:00:00 PM,-1.185,-0.704,,,,
15303,05/16/12,09:00:00 PM,-1.071,-0.732,,,,
15304,05/16/12,10:00:00 PM,-1.384,-0.732,,,,
15305,05/16/12,11:00:00 PM,-1.015,-0.732,,,,
15306,05/17/12,12:00:00 AM,-0.958,-0.732,,,,
15307,05/17/12,01:00:00 AM,-0.789,-0.732,,,,
15308,05/17/12,02:00:00 AM,-0.958,-0.732,,,,
15309,05/17/12,03:00:00 AM,-1.071,-0.732,,,,
15310,05/17/12,04:00:00 AM,-1.128,-0.732,,,,
15311,05/17/12,05:00:00 AM,-1.043,-0.732,,,,
15312,05/17/12,06:00:00 AM,-1.270,-0.732,,,,
15313,05/17/12,07:00:00 AM,-0.507,-0.732,,,,
15314,05/17/12,08:00:00 AM,0.051,-0.732,,,,
15315,05/17/12,09:00:00 AM,0.246,-0.732,,,,
15316,05/17/12,10:00:00 AM,0.412,-0.732,,,,
15317,05/17/12,11:00:00 AM,1.180,-0.732,,,,
15318,05/17/12,12:00:00 PM,2.021,-0.732,,,,
15319,05/17/12,01:00:00 PM,2.584,-0.732,,,,
15320,05/17/12,02:00:00 PM,3.221,-0.732,,,,
15321,05/17/12,03:00:00 PM,4.428,-0.732,,,,
15322,05/17/12,04:00:00 PM,5.050,-0.732,,,,
15323,05/17/12,05:00:00 PM,5.488,-0.732,,,,
15324,05/17/12,06:00:00 PM,5.488,-0.732,,,,
15325,05/17/12,07:00:00 PM,4.921,-0.732,,,,
15326,05/17/12,08:00:00 PM,5.282,-0.732,,,,
15327,05/17/12,09:00:00 PM,3.801,-0.704,,,,
15328,05/17/12,10:00:00 PM,3.009,-0.648,,,,
15329,05/17/12,11:00:00 PM,2.823,-0.591,,,,
15330,05/18/12,12:00:00 AM,2.717,-0.591,,,,
15331,05/18/12,01:00:00 AM,1.643,-0.591,,,,
15332,05/18/12,02:00:00 AM,1.859,-0.620,,,,
15333,05/18/12,03:00:00 AM,1.805,-0.620,,,,
15334,05/18/12,04:00:00 AM,1.208,-0.620,,,,
15335,05/18/12,05:00:00 AM,0.550,-0.620,,,,
15336,05/18/12,06:00:00 AM,1.153,-0.620,,,,
15337,05/18/12,07:00:00 AM,1.534,-0.620,,,,
15338,05/18/12,08:00:00 AM,1.778,-0.648,,,,
15339,05/18/12,09:00:00 AM,1.832,-0.648,,,,
15340,05/18/12,10:00:00 AM,2.343,-0.648,,,,
15341,05/18/12,11:00:00 AM,1.859,-0.648,,,,
15342,05/18/12,12:00:00 PM,3.195,-0.648,,,,
15343,05/18/12,01:00:00 PM,3.906,-0.648,,,,
15344,05/18/12,02:00:00 PM,4.011,-0.648,,,,
15345,05/18/12,03:00:00 PM,4.402,-0.648,,,,
15346,05/18/12,04:00:00 PM,3.880,-0.648,,,,
15347,05/18/12,05:00:00 PM,2.877,-0.620,,,,
15348,05/18/12,06:00:00 PM,1.805,-0.620,,,,
15349,05/18/12,07:00:00 PM,2.584,-0.620,,,,
15350,05/18/12,08:00:00 PM,1.615,-0.620,,,,
15351,05/18/12,09:00:00 PM,1.044,-0.620,,,,
15352,05/18/12,10:00:00 PM,0.439,-0.620,,,,
15353,05/18/12,11:00:00 PM,0.273,-0.620,,,,
15354,05/19/12,12:00:00 AM,-0.032,-0.591,,,,
15355,05/19/12,01:00:00 AM,-0.339,-0.563,,,,
15356,05/19/12,02:00:00 AM,-0.339,-0.507,,,,
15357,05/19/12,03:00:00 AM,-0.395,-0.479,,,,
15358,05/19/12,04:00:00 AM,-0.395,-0.451,,,,
15359,05/19/12,05:00:00 AM,-0.620,-0.451,,,,
15360,05/19/12,06:00:00 AM,-0.620,-0.451,,,,
15361,05/19/12,07:00:00 AM,-0.367,-0.423,,,,
15362,05/19/12,08:00:00 AM,0.051,-0.423,,,,
15363,05/19/12,09:00:00 AM,0.356,-0.423,,,,
15364,05/19/12,10:00:00 AM,1.507,-0.423,,,,
15365,05/19/12,11:00:00 AM,1.289,-0.423,,,,
15366,05/19/12,12:00:00 PM,2.877,-0.423,,,,
15367,05/19/12,01:00:00 PM,3.854,-0.423,,,,
15368,05/19/12,02:00:00 PM,3.380,-0.423,,,,
15369,05/19/12,03:00:00 PM,5.050,-0.451,,,,
15370,05/19/12,04:00:00 PM,3.512,-0.451,,,,
15371,05/19/12,05:00:00 PM,5.437,-0.451,,,,
15372,05/19/12,06:00:00 PM,4.714,-0.367,,,,
15373,05/19/12,07:00:00 PM,4.141,-0.171,,,,
15374,05/19/12,08:00:00 PM,3.538,-0.116,,,,
15375,05/19/12,09:00:00 PM,1.425,-0.060,,,,
15376,05/19/12,10:00:00 PM,0.522,-0.004,,,,
15377,05/19/12,11:00:00 PM,0.190,-0.032,,,,
15378,05/20/12,12:00:00 AM,-0.255,-0.032,,,,
15379,05/20/12,01:00:00 AM,-0.395,-0.032,,,,
15380,05/20/12,02:00:00 AM,-0.451,-0.032,,,,
15381,05/20/12,03:00:00 AM,-0.507,-0.032,,,,
15382,05/20/12,04:00:00 AM,-0.620,-0.032,,,,
15383,05/20/12,05:00:00 AM,-0.817,-0.032,,,,
15384,05/20/12,06:00:00 AM,0.218,-0.032,,,,
15385,05/20/12,07:00:00 AM,0.605,-0.060,,,,
15386,05/20/12,08:00:00 AM,1.317,-0.060,,,,
15387,05/20/12,09:00:00 AM,2.047,-0.060,,,,
15388,05/20/12,10:00:00 AM,3.221,-0.060,,,,
15389,05/20/12,11:00:00 AM,3.985,-0.060,,,,
15390,05/20/12,12:00:00 PM,5.385,-0.060,,,,
15391,05/20/12,01:00:00 PM,6.077,-0.060,,,,
15392,05/20/12,02:00:00 PM,6.128,-0.060,,,,
15393,05/20/12,03:00:00 PM,7.217,-0.060,,,,
15394,05/20/12,04:00:00 PM,6.965,-0.060,,,,
15395,05/20/12,05:00:00 PM,5.514,-0.032,,,,
15396,05/20/12,06:00:00 PM,4.636,-0.032,,,,
15397,05/20/12,07:00:00 PM,4.506,-0.032,,,,
15398,05/20/12,08:00:00 PM,3.880,-0.004,,,,
15399,05/20/12,09:00:00 PM,3.354,-0.032,,,,
15400,05/20/12,10:00:00 PM,3.538,-0.004,,,,
15401,05/20/12,11:00:00 PM,3.116,-0.004,,,,
15402,05/21/12,12:00:00 AM,2.930,-0.004,,,,
15403,05/21/12,01:00:00 AM,2.370,-0.004,,,,
15404,05/21/12,02:00:00 AM,2.128,-0.004,,,,
15405,05/21/12,03:00:00 AM,2.047,-0.004,,,,
15406,05/21/12,04:00:00 AM,2.477,-0.004,,,,
15407,05/21/12,05:00:00 AM,2.396,-0.004,,,,
15408,05/21/12,06:00:00 AM,2.744,-0.004,,,,
15409,05/21/12,07:00:00 AM,3.089,-0.004,,,,
15410,05/21/12,08:00:00 AM,3.591,-0.004,,,,
15411,05/21/12,09:00:00 AM,4.063,-0.004,,,,
15412,05/21/12,10:00:00 AM,4.662,-0.004,,,,
15413,05/21/12,11:00:00 AM,5.796,-0.004,,,,
15414,05/21/12,12:00:00 PM,5.205,-0.004,,,,
15415,05/21/12,01:00:00 PM,6.560,0.024,,,,
15416,05/21/12,02:00:00 PM,6.763,0.024,,,,
15417,05/21/12,03:00:00 PM,6.712,0.024,,,,
15418,05/21/12,04:00:00 PM,7.041,0.024,,,,
15419,05/21/12,05:00:00 PM,7.795,-0.004,,,,
15420,05/21/12,06:00:00 PM,7.870,-0.004,,,,
15421,05/21/12,07:00:00 PM,8.020,-0.004,,,,
15422,05/21/12,08:00:00 PM,7.142,-0.004,,,,
15423,05/21/12,09:00:00 PM,6.509,-0.004,,,,
15424,05/21/12,10:00:00 PM,5.539,-0.004,,,,
15425,05/21/12,11:00:00 PM,5.179,-0.004,,,,
15426,05/22/12,12:00:00 AM,4.402,-0.004,,,,
15427,05/22/12,01:00:00 AM,4.792,-0.004,,,,
15428,05/22/12,02:00:00 AM,3.985,-0.004,,,,
15429,05/22/12,03:00:00 AM,4.402,-0.004,,,,
15430,05/22/12,04:00:00 AM,3.617,-0.004,,,,
15431,05/22/12,05:00:00 AM,3.670,-0.004,,,,
15432,05/22/12,06:00:00 AM,4.141,-0.004,,,,
15433,05/22/12,07:00:00 AM,3.854,-0.004,,,,
15434,05/22/12,08:00:00 AM,3.696,-0.004,,,,
15435,05/22/12,09:00:00 AM,3.932,-0.004,,,,
15436,05/22/12,10:00:00 AM,4.246,-0.004,,,,
15437,05/22/12,11:00:00 AM,4.766,-0.004,,,,
15438,05/22/12,12:00:00 PM,4.194,-0.004,,,,
15439,05/22/12,01:00:00 PM,5.591,-0.004,,,,
15440,05/22/12,02:00:00 PM,5.205,-0.004,,,,
15441,05/22/12,03:00:00 PM,5.076,-0.004,,,,
15442,05/22/12,04:00:00 PM,4.869,-0.004,,,,
15443,05/22/12,05:00:00 PM,4.532,-0.004,,,,
15444,05/22/12,06:00:00 PM,4.011,-0.004,,,,
15445,05/22/12,07:00:00 PM,3.591,-0.004,,,,
15446,05/22/12,08:00:00 PM,3.116,-0.004,,,,
15447,05/22/12,09:00:00 PM,3.063,-0.004,,,,
15448,05/22/12,10:00:00 PM,2.584,-0.004,,,,
15449,05/22/12,11:00:00 PM,2.396,-0.004,,,,
15450,05/23/12,12:00:00 AM,2.557,-0.004,,,,
15451,05/23/12,01:00:00 AM,2.930,-0.004,,,,
15452,05/23/12,02:00:00 AM,3.089,-0.004,,,,
15453,05/23/12,03:00:00 AM,3.248,-0.004,,,,
15454,05/23/12,04:00:00 AM,3.406,-0.004,,,,
15455,05/23/12,05:00:00 AM,3.985,-0.004,,,,
15456,05/23/12,06:00:00 AM,4.610,-0.004,,,,
15457,05/23/12,07:00:00 AM,3.827,-0.004,,,,
15458,05/23/12,08:00:00 AM,5.179,-0.004,,,,
15459,05/23/12,09:00:00 AM,5.385,-0.004,,,,
15460,05/23/12,10:00:00 AM,5.539,-0.004,,,,
15461,05/23/12,11:00:00 AM,6.382,-0.004,,,,
15462,05/23/12,12:00:00 PM,7.167,-0.004,,,,
15463,05/23/12,01:00:00 PM,6.737,-0.004,,,,
15464,05/23/12,02:00:00 PM,6.458,-0.004,,,,
15465,05/23/12,03:00:00 PM,6.661,-0.004,,,,
15466,05/23/12,04:00:00 PM,6.306,-0.004,,,,
15467,05/23/12,05:00:00 PM,6.788,-0.004,,,,
15468,05/23/12,06:00:00 PM,6.433,-0.004,,,,
15469,05/23/12,07:00:00 PM,6.306,-0.004,,,,
15470,05/23/12,08:00:00 PM,6.281,-0.004,,,,
15471,05/23/12,09:00:00 PM,5.050,-0.004,,,,
15472,05/23/12,10:00:00 PM,4.584,-0.004,,,,
15473,05/23/12,11:00:00 PM,4.063,-0.004,,,,
15474,05/24/12,12:00:00 AM,4.480,-0.004,,,,
15475,05/24/12,01:00:00 AM,4.999,-0.004,,,,
15476,05/24/12,02:00:00 AM,4.921,-0.004,,,,
15477,05/24/12,03:00:00 AM,4.999,-0.004,,,,
15478,05/24/12,04:00:00 AM,5.154,-0.004,,,,
15479,05/24/12,05:00:00 AM,4.558,-0.004,,,,
15480,05/24/12,06:00:00 AM,5.437,-0.004,,,,
15481,05/24/12,07:00:00 AM,5.128,-0.004,,,,
15482,05/24/12,08:00:00 AM,6.509,-0.004,,,,
15483,05/24/12,09:00:00 AM,6.306,-0.004,,,,
15484,05/24/12,10:00:00 AM,8.394,-0.004,,,,
15485,05/24/12,11:00:00 AM,8.817,-0.004,,,,
15486,05/24/12,12:00:00 PM,9.509,-0.004,,,,
15487,05/24/12,01:00:00 PM,10.443,-0.004,,,,
15488,05/24/12,02:00:00 PM,11.565,-0.004,,,,
15489,05/24/12,03:00:00 PM,11.929,-0.004,,,,
15490,05/24/12,04:00:00 PM,12.147,-0.004,,,,
15491,05/24/12,05:00:00 PM,12.171,-0.004,,,,
15492,05/24/12,06:00:00 PM,12.461,-0.004,,,,
15493,05/24/12,07:00:00 PM,12.050,-0.004,,,,
15494,05/24/12,08:00:00 PM,11.565,-0.004,,,,
15495,05/24/12,09:00:00 PM,9.361,-0.004,,,,
15496,05/24/12,10:00:00 PM,8.145,-0.004,,,,
15497,05/24/12,11:00:00 PM,7.393,-0.004,,,,
15498,05/25/12,12:00:00 AM,7.242,-0.004,,,,
15499,05/25/12,01:00:00 AM,5.668,-0.004,,,,
15500,05/25/12,02:00:00 AM,6.153,-0.004,,,,
15501,05/25/12,03:00:00 AM,5.642,-0.004,,,,
15502,05/25/12,04:00:00 AM,4.844,-0.004,,,,
15503,05/25/12,05:00:00 AM,5.128,-0.004,,,,
15504,05/25/12,06:00:00 AM,4.869,-0.004,,,,
15505,05/25/12,07:00:00 AM,5.308,-0.004,,,,
15506,05/25/12,08:00:00 AM,5.360,-0.004,,,,
15507,05/25/12,09:00:00 AM,6.153,-0.004,,,,
15508,05/25/12,10:00:00 AM,6.737,-0.004,,,,
15509,05/25/12,11:00:00 AM,7.619,-0.004,,,,
15510,05/25/12,12:00:00 PM,7.970,-0.004,,,,
15511,05/25/12,01:00:00 PM,7.142,-0.004,,,,
15512,05/25/12,02:00:00 PM,6.889,-0.004,,,,
15513,05/25/12,03:00:00 PM,6.712,-0.004,,,,
15514,05/25/12,04:00:00 PM,5.975,-0.004,,,,
15515,05/25/12,05:00:00 PM,5.821,-0.004,,,,
15516,05/25/12,06:00:00 PM,5.616,-0.004,,,,
15517,05/25/12,07:00:00 PM,4.844,-0.004,,,,
15518,05/25/12,08:00:00 PM,4.272,-0.004,,,,
15519,05/25/12,09:00:00 PM,4.324,-0.004,,,,
15520,05/25/12,10:00:00 PM,4.115,-0.004,,,,
15521,05/25/12,11:00:00 PM,4.037,-0.004,,,,
15522,05/26/12,12:00:00 AM,4.194,-0.004,,,,
15523,05/26/12,01:00:00 AM,3.854,-0.004,,,,
15524,05/26/12,02:00:00 AM,3.906,-0.004,,,,
15525,05/26/12,03:00:00 AM,3.380,-0.004,,,,
15526,05/26/12,04:00:00 AM,3.248,-0.004,,,,
15527,05/26/12,05:00:00 AM,3.643,-0.004,,,,
15528,05/26/12,06:00:00 AM,4.324,-0.004,,,,
15529,05/26/12,07:00:00 AM,4.766,-0.004,,,,
15530,05/26/12,08:00:00 AM,4.921,-0.004,,,,
15531,05/26/12,09:00:00 AM,4.921,-0.004,,,,
15532,05/26/12,10:00:00 AM,5.385,-0.004,,,,
15533,05/26/12,11:00:00 AM,7.318,-0.004,,,,
15534,05/26/12,12:00:00 PM,7.770,-0.004,,,,
15535,05/26/12,01:00:00 PM,7.720,-0.004,,,,
15536,05/26/12,02:00:00 PM,7.569,-0.004,,,,
15537,05/26/12,03:00:00 PM,5.642,-0.004,,,,
15538,05/26/12,04:00:00 PM,5.591,-0.004,,,,
15539,05/26/12,05:00:00 PM,5.949,-0.004,,,,
15540,05/26/12,06:00:00 PM,4.973,-0.004,,,,
15541,05/26/12,07:00:00 PM,5.437,-0.004,,,,
15542,05/26/12,08:00:00 PM,3.089,-0.004,,,,
15543,05/26/12,09:00:00 PM,2.664,-0.004,,,,
15544,05/26/12,10:00:00 PM,3.089,-0.004,,,,
15545,05/26/12,11:00:00 PM,2.770,-0.004,,,,
15546,05/27/12,12:00:00 AM,2.557,-0.004,,,,
15547,05/27/12,01:00:00 AM,2.850,-0.004,,,,
15548,05/27/12,02:00:00 AM,2.850,-0.004,,,,
15549,05/27/12,03:00:00 AM,2.823,-0.004,,,,
15550,05/27/12,04:00:00 AM,2.770,-0.004,,,,
15551,05/27/12,05:00:00 AM,2.370,-0.004,,,,
15552,05/27/12,06:00:00 AM,2.262,-0.004,,,,
15553,05/27/12,07:00:00 AM,3.327,-0.004,,,,
15554,05/27/12,08:00:00 AM,4.063,-0.004,,,,
15555,05/27/12,09:00:00 AM,4.532,-0.004,,,,
15556,05/27/12,10:00:00 AM,6.000,-0.004,,,,
15557,05/27/12,11:00:00 AM,7.091,-0.004,,,,
15558,05/27/12,12:00:00 PM,7.519,-0.004,,,,
15559,05/27/12,01:00:00 PM,8.319,-0.004,,,,
15560,05/27/12,02:00:00 PM,5.179,-0.004,,,,
